10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	87	.	pum@o ay@o en la nariz .%mor: on|pum on|ay prep|en=in det:art|el&f&SG=the n|nariz&f=nose .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	89	.	pum@o . [+ S]%mor: on|pum .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	89	.	pum@o . [+ S]%mor: on|pum .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	92	.	pum@o pum@o .%mor: on|pum on|pum .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	92	.	pum@o pum@o .%mor: on|pum on|pum .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	98	.	ay@o . [+ S]%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	98	.	ay@o . [+ S]%mor: on|ay .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	100	?	qué ?%mor: pro:int|qué=what ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	100	?	qué ?%mor: pro:int|qué=what ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	102	.	muy bien .%mor: adv|muy=very adv|bien=well .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	102	.	muy bien .%mor: adv|muy=very adv|bien=well .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	104	?	ya quedó la roja adentro viste ?%mor: adv|ya=already v|queda-3S&PRET=stay det:art|el&f&SG=the adj|rojo-f=red adv|adentro=inside v|ve-2S&PRET=see ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	104	?	ya quedó la roja adentro viste ?%mor: adv|ya=already v|queda-3S&PRET=stay det:art|el&f&SG=the adj|rojo-f=red adv|adentro=inside v|ve-2S&PRET=see ?
